epoch,seconds,lr,train_vx_mse,train_vy_mse,train_avg_mse,val_vx_mse,val_vy_mse,val_avg_mse,best_val_avg_mse
26,249.605473279953,0.0001,0.014296525157988071,0.01427549496293068,0.014286009594798088,0.033049214631319046,0.032509442418813705,0.032779328525066376,0.030932435765862465
27,249.7153332233429,0.0001,0.013986972160637379,0.01412181742489338,0.014054395258426666,0.03177895396947861,0.03146282583475113,0.03162088990211487,0.030932435765862465
28,250.22535848617554,0.0001,0.01398626621812582,0.013993676751852036,0.013989971950650215,0.03402995318174362,0.03319745138287544,0.03361370414495468,0.030932435765862465
29,249.34382724761963,0.0001,0.01378721371293068,0.013797452673316002,0.01379233319312334,0.031973667442798615,0.030257146805524826,0.03111540712416172,0.030932435765862465
30,248.71131253242493,0.0001,0.013555590994656086,0.013713961467146873,0.013634776696562767,0.0339927151799202,0.03071269392967224,0.03235270455479622,0.030932435765862465
31,248.65315771102905,0.0001,0.013576927594840527,0.013548263348639011,0.013562595471739769,0.031050747260451317,0.029648175463080406,0.03034946136176586,0.03034946136176586
32,249.32158184051514,0.0001,0.013382325880229473,0.01345740631222725,0.013419866561889648,0.031027276068925858,0.031382836401462555,0.031205056235194206,0.03034946136176586
33,253.8605489730835,0.0001,0.013323184102773666,0.01331570278853178,0.01331944391131401,0.030499745160341263,0.030689816921949387,0.030594781041145325,0.03034946136176586
34,263.68619108200073,0.0001,0.013150310143828392,0.013179637491703033,0.013164973817765713,0.03131100535392761,0.030687302350997925,0.03099915385246277,0.03034946136176586
35,250.49943375587463,0.0001,0.013120985589921474,0.013103651814162731,0.013112318702042103,0.03129563108086586,0.03087480738759041,0.031085219234228134,0.03034946136176586
36,236.53522491455078,0.0001,0.013008158653974533,0.01295130793005228,0.01297973282635212,0.030167732387781143,0.02744392678141594,0.02880582958459854,0.02880582958459854
37,251.88928198814392,0.0001,0.012880559079349041,0.012955961748957634,0.01291825994849205,0.031678181141614914,0.02969113178551197,0.030684657394886017,0.02880582958459854
38,251.42401671409607,0.0001,0.012877611443400383,0.012883031740784645,0.012880321592092514,0.03177334740757942,0.029957827180624008,0.030865587294101715,0.02880582958459854
39,249.9121859073639,0.0001,0.012721849605441093,0.012814980000257492,0.012768414802849293,0.029993172734975815,0.03020440600812435,0.03009878844022751,0.02880582958459854
40,247.2363245487213,0.0001,0.012526175007224083,0.012694298289716244,0.012610236182808876,0.030158596113324165,0.028276577591896057,0.029217585921287537,0.02880582958459854
41,242.94388675689697,0.0001,0.012628592550754547,0.012520632706582546,0.012574613094329834,0.03197608143091202,0.030049901455640793,0.031012991443276405,0.02880582958459854
42,249.78612160682678,0.0001,0.012581276707351208,0.01253766193985939,0.012559469789266586,0.031671587377786636,0.029975051060318947,0.030823320150375366,0.02880582958459854
43,258.9876141548157,0.0001,0.012339086271822453,0.012372796423733234,0.012355941347777843,0.03134550154209137,0.02863694727420807,0.02999122440814972,0.02880582958459854
44,256.76953291893005,0.0001,0.012293037958443165,0.012318819761276245,0.012305928394198418,0.03295781463384628,0.030603112652897835,0.031780462712049484,0.02880582958459854
45,254.55106449127197,0.0001,0.01234903372824192,0.012213150970637798,0.012281091883778572,0.03283078595995903,0.03160249441862106,0.0322166383266449,0.02880582958459854
46,251.07361483573914,0.0001,0.012181270867586136,0.012172329239547253,0.012176800519227982,0.031029481440782547,0.03053402714431286,0.030781753361225128,0.02880582958459854
47,250.03817701339722,1e-05,0.012088251300156116,0.012238246388733387,0.012163248844444752,0.030227094888687134,0.029671555384993553,0.029949326068162918,0.02880582958459854
48,249.19847321510315,1e-05,0.009442872367799282,0.009458753280341625,0.009450812824070454,0.02836395800113678,0.026166193187236786,0.027265075594186783,0.027265075594186783
49,250.63802647590637,1e-05,0.008776629343628883,0.00877402164041996,0.008775325492024422,0.028407011181116104,0.026425594463944435,0.027416303753852844,0.027265075594186783
50,260.120153427124,1e-05,0.008518936112523079,0.008495038375258446,0.008506987243890762,0.028620654717087746,0.02705177292227745,0.027836214751005173,0.027265075594186783
51,250.23580694198608,1e-05,0.008331271819770336,0.00825511384755373,0.008293192833662033,0.028803979977965355,0.026701023802161217,0.027752501890063286,0.027265075594186783
52,249.8751678466797,1e-05,0.00810097623616457,0.008169948123395443,0.008135462179780006,0.029349396005272865,0.026893313974142075,0.028121355921030045,0.027265075594186783
53,249.77781343460083,1e-05,0.007994549348950386,0.00802733562886715,0.008010942488908768,0.028867479413747787,0.026751244440674782,0.02780936285853386,0.027265075594186783
54,248.73498010635376,1e-05,0.007913582026958466,0.007879608310759068,0.00789659470319748,0.029033001512289047,0.027583511546254158,0.028308257460594177,0.027265075594186783
55,249.22754645347595,1e-05,0.00780375674366951,0.007791338954120874,0.0077975476160645485,0.02844817563891411,0.027277283370494843,0.027862729504704475,0.027265075594186783
56,243.6339247226715,1e-05,0.007708763238042593,0.0077406479977071285,0.007724705617874861,0.02850864641368389,0.026854591444134712,0.027681618928909302,0.027265075594186783
57,250.26097106933594,1e-05,0.007634418085217476,0.007622733246535063,0.007628575898706913,0.028511103242635727,0.02769268862903118,0.02810189500451088,0.027265075594186783
58,248.8223922252655,1e-05,0.00752359488978982,0.007592369336634874,0.007557982113212347,0.028616394847631454,0.027379587292671204,0.02799799107015133,0.027265075594186783
59,249.69971084594727,1.0000000000000002e-06,0.007450569421052933,0.0075006806291639805,0.007475624792277813,0.028907017782330513,0.027426866814494133,0.028166942298412323,0.027265075594186783
60,249.44799327850342,1.0000000000000002e-06,0.007249915506690741,0.007268136832863092,0.0072590261697769165,0.028590388596057892,0.027139658108353615,0.02786502242088318,0.027265075594186783
61,244.9074695110321,1.0000000000000002e-06,0.00721775135025382,0.007176972460001707,0.007197361905127764,0.028400016948580742,0.027566498145461082,0.027983257547020912,0.027265075594186783
62,250.29466843605042,1.0000000000000002e-06,0.00713307736441493,0.007167567498981953,0.007150322198867798,0.02849256992340088,0.02732720598578453,0.027909887954592705,0.027265075594186783
63,249.5377480983734,1.0000000000000002e-06,0.007094232831150293,0.007202280219644308,0.007148256525397301,0.028071735054254532,0.027325382456183434,0.027698557823896408,0.027265075594186783
64,249.17277884483337,1.0000000000000002e-06,0.0071487403474748135,0.007116422988474369,0.007132581435143948,0.0283003319054842,0.027020685374736786,0.027660507708787918,0.027265075594186783
65,250.01673865318298,1.0000000000000002e-06,0.007064048666507006,0.007129007950425148,0.007096528075635433,0.028067363426089287,0.0272506270557642,0.027658995240926743,0.027265075594186783
66,234.2065486907959,1.0000000000000002e-06,0.007164587266743183,0.00702862860634923,0.00709660816937685,0.02838335745036602,0.02714695781469345,0.02776515856385231,0.027265075594186783
67,249.15269446372986,1.0000000000000002e-06,0.007058160845190287,0.007117978297173977,0.007088069804012775,0.028336016461253166,0.027344010770320892,0.027840014547109604,0.027265075594186783
68,249.1161150932312,1.0000000000000002e-06,0.007066860795021057,0.007077658083289862,0.007072259671986103,0.02866247296333313,0.02724587544798851,0.02795417420566082,0.027265075594186783
69,248.52759766578674,1.0000000000000002e-06,0.007064279168844223,0.007086053024977446,0.007075166329741478,0.028522366657853127,0.027106931433081627,0.027814649045467377,0.027265075594186783
70,249.89281916618347,1.0000000000000002e-07,0.007067536469548941,0.007030389737337828,0.007048963103443384,0.02852593921124935,0.027138417586684227,0.02783217839896679,0.027265075594186783
71,249.63793396949768,1.0000000000000002e-07,0.007058653514832258,0.006978458724915981,0.007018555887043476,0.02840639092028141,0.027381528168916702,0.02789396047592163,0.027265075594186783
72,251.64963555335999,1.0000000000000002e-07,0.007034471724182367,0.007016285788267851,0.007025378756225109,0.02825762704014778,0.02719053067266941,0.02772407978773117,0.027265075594186783
73,249.6195034980774,1.0000000000000002e-07,0.006994999013841152,0.007064787205308676,0.00702989287674427,0.028249790892004967,0.027002127841114998,0.027625959366559982,0.027265075594186783
74,249.6876654624939,1.0000000000000002e-07,0.006989170331507921,0.007042854558676481,0.007016012445092201,0.028614504262804985,0.02704351209104061,0.027829008176922798,0.027265075594186783
75,253.61289405822754,1.0000000000000002e-07,0.006989378482103348,0.007054802030324936,0.007022090256214142,0.029004160314798355,0.026980403810739517,0.027992282062768936,0.027265075594186783
76,251.18480491638184,1.0000000000000002e-07,0.007016406394541264,0.006991199683398008,0.007003802806138992,0.02890879660844803,0.027146058157086372,0.028027426451444626,0.027265075594186783
77,248.83155846595764,1.0000000000000002e-07,0.007024901453405619,0.007001329213380814,0.0070131151005625725,0.028582483530044556,0.02704937383532524,0.0278159286826849,0.027265075594186783
78,249.7455563545227,1.0000000000000002e-07,0.007050946820527315,0.006969822570681572,0.0070103844627738,0.02844318374991417,0.02709793671965599,0.02777056023478508,0.027265075594186783
79,243.19168615341187,1.0000000000000002e-07,0.006974978372454643,0.007065190933644772,0.007020084653049707,0.02884194441139698,0.02718323841691017,0.02801259234547615,0.027265075594186783
80,253.47107768058777,1.0000000000000002e-07,0.007035055197775364,0.006977774202823639,0.007006414700299501,0.028672274202108383,0.02704416587948799,0.027858220040798187,0.027265075594186783
81,253.8667962551117,1.0000000000000004e-08,0.006986057385802269,0.0070469737984240055,0.007016515359282494,0.028444580733776093,0.027287548407912254,0.027866065502166748,0.027265075594186783
82,255.19727635383606,1.0000000000000004e-08,0.007018104195594788,0.007014223840087652,0.0070161642506718636,0.02877255529165268,0.026984842494130135,0.027878697961568832,0.027265075594186783
83,254.37758088111877,1.0000000000000004e-08,0.006970599293708801,0.007033704314380884,0.007002151571214199,0.028364533558487892,0.027629053220152855,0.027996793389320374,0.027265075594186783
84,253.98348450660706,1.0000000000000004e-08,0.007008002605289221,0.006989619228988886,0.006998810917139053,0.028537113219499588,0.027372285723686218,0.027954699471592903,0.027265075594186783
85,254.08531713485718,1.0000000000000004e-08,0.007013589609414339,0.00698907719925046,0.007001333404332399,0.02840227074921131,0.027228763327002525,0.02781551703810692,0.027265075594186783
86,253.92423677444458,1.0000000000000004e-08,0.00703474273905158,0.006962721701711416,0.006998732220381498,0.02849220484495163,0.02710806392133236,0.02780013531446457,0.027265075594186783
87,254.26626682281494,1.0000000000000004e-08,0.006987960543483496,0.007048939820379019,0.007018450181931257,0.028750048950314522,0.02677237242460251,0.02776120975613594,0.027265075594186783
88,254.84694719314575,1.0000000000000004e-08,0.007059905678033829,0.006969185546040535,0.007014545612037182,0.028687292709946632,0.02721460349857807,0.027950948104262352,0.027265075594186783
89,255.59115147590637,1.0000000000000004e-08,0.006975726690143347,0.007032580673694611,0.007004153914749622,0.02834227867424488,0.027014048770070076,0.02767816372215748,0.027265075594186783
90,254.9252302646637,1.0000000000000004e-08,0.006994649767875671,0.007011690177023411,0.007003169972449541,0.028425008058547974,0.027299514040350914,0.02786226198077202,0.027265075594186783
91,255.1042604446411,1.0000000000000004e-08,0.006997052114456892,0.006969031412154436,0.006983041763305664,0.028490550816059113,0.027100669220089912,0.027795609086751938,0.027265075594186783
92,255.13519310951233,1.0000000000000004e-08,0.00700015714392066,0.007015390321612358,0.007007773965597153,0.028433451429009438,0.02692156657576561,0.0276775099337101,0.027265075594186783
93,254.6792471408844,1.0000000000000004e-08,0.006972698029130697,0.0070368568412959576,0.007004777435213327,0.028404708951711655,0.02723480947315693,0.027819760143756866,0.027265075594186783
94,255.52191376686096,1.0000000000000004e-08,0.006985201966017485,0.007024818100035191,0.007005009800195694,0.028672855347394943,0.027194222435355186,0.02793353796005249,0.027265075594186783
95,255.55173206329346,1.0000000000000004e-08,0.006978207733482122,0.007014968432486057,0.006996587850153446,0.028601065278053284,0.027151644229888916,0.0278763547539711,0.027265075594186783
96,255.55076456069946,1.0000000000000004e-08,0.0070571755059063435,0.0069653731770813465,0.007011274341493845,0.028401272371411324,0.027280448004603386,0.027840860188007355,0.027265075594186783
97,255.53578758239746,1.0000000000000004e-08,0.006958680227398872,0.007047691848129034,0.007003186270594597,0.028705598786473274,0.026803210377693176,0.02775440365076065,0.027265075594186783
98,255.45715999603271,1.0000000000000004e-08,0.0070045399479568005,0.0069876667112112045,0.006996103562414646,0.028280723839998245,0.027431299909949303,0.0278560109436512,0.027265075594186783
99,255.61525321006775,1.0000000000000004e-08,0.007012170273810625,0.007022037170827389,0.007017103955149651,0.02879965305328369,0.02693089470267296,0.027865273877978325,0.027265075594186783
