epoch,seconds,lr,train_vx_mse,train_vy_mse,train_avg_mse,val_vx_mse,val_vy_mse,val_avg_mse,best_val_avg_mse
16,284.34315180778503,0.0001,0.01685982383787632,0.016848357394337654,0.016854090616106987,0.035481106489896774,0.03443121537566185,0.03495616093277931,0.03288757801055908
17,283.81081533432007,0.0001,0.016616148874163628,0.01661684177815914,0.016616495326161385,0.03672664985060692,0.03362005203962326,0.03517334908246994,0.03288757801055908
18,285.6164972782135,0.0001,0.01649317890405655,0.01647828333079815,0.016485732048749924,0.03526168689131737,0.034062545746564865,0.034662116318941116,0.03288757801055908
19,285.08181858062744,0.0001,0.016365358605980873,0.016253771260380745,0.01630956493318081,0.0356517992913723,0.03375087305903435,0.03470133617520332,0.03288757801055908
20,285.0154700279236,0.0001,0.016094783321022987,0.016202840954065323,0.01614881306886673,0.035074058920145035,0.03235045447945595,0.03371225669980049,0.03288757801055908
21,290.65217542648315,0.0001,0.015930593013763428,0.015985922887921333,0.015958257019519806,0.03379383310675621,0.03432569280266762,0.034059762954711914,0.03288757801055908
22,305.4621834754944,0.0001,0.01578955166041851,0.015776751562952995,0.015783151611685753,0.03305114433169365,0.031775012612342834,0.03241308033466339,0.03241308033466339
23,292.7275712490082,0.0001,0.01563994586467743,0.01566072180867195,0.01565033383667469,0.035501040518283844,0.033996980637311935,0.03474900871515274,0.03241308033466339
24,290.88580656051636,0.0001,0.015484371222555637,0.015611754730343819,0.015548063442111015,0.03582187369465828,0.03312220796942711,0.034472040832042694,0.03241308033466339
25,287.2865674495697,0.0001,0.015433511696755886,0.015486996620893478,0.01546025462448597,0.03270845115184784,0.03140460327267647,0.032056525349617004,0.032056525349617004
26,288.0908553600311,0.0001,0.015364198014140129,0.015257248654961586,0.015310723334550858,0.032336171716451645,0.03294247016310692,0.03263932093977928,0.032056525349617004
27,287.85048508644104,0.0001,0.015211670659482479,0.015209248289465904,0.015210459008812904,0.03176920861005783,0.03115585260093212,0.03146253153681755,0.03146253153681755
28,284.3161036968231,0.0001,0.015130004845559597,0.015191060490906239,0.015160532668232918,0.033548709005117416,0.03137703239917755,0.03246287256479263,0.03146253153681755
29,305.0967676639557,0.0001,0.015056888572871685,0.014961183071136475,0.015009036287665367,0.033970799297094345,0.02993975393474102,0.03195527568459511,0.03146253153681755
30,290.0192346572876,0.0001,0.01506037637591362,0.014896855689585209,0.014978615567088127,0.03362615779042244,0.03323614224791527,0.033431150019168854,0.03146253153681755
31,291.96174120903015,0.0001,0.014843618497252464,0.014900470152497292,0.014872044324874878,0.033578842878341675,0.031365059316158295,0.032471951097249985,0.03146253153681755
32,288.4690737724304,0.0001,0.014812151901423931,0.0146703589707613,0.014741254970431328,0.03312929347157478,0.030039066448807716,0.031584180891513824,0.03146253153681755
33,305.73049998283386,0.0001,0.014678087085485458,0.014700053259730339,0.014689070172607899,0.0331219807267189,0.0305757038295269,0.03184884041547775,0.03146253153681755
34,295.4066858291626,0.0001,0.01458948664367199,0.014624818228185177,0.014607151970267296,0.035236477851867676,0.030362091958522797,0.032799284905195236,0.03146253153681755
35,287.6100404262543,0.0001,0.014573466032743454,0.01450338028371334,0.014538423158228397,0.03357439488172531,0.03131210803985596,0.032443251460790634,0.03146253153681755
36,306.8360981941223,0.0001,0.014525203965604305,0.014416467398405075,0.014470836147665977,0.031953051686286926,0.031181277707219124,0.03156716376543045,0.03146253153681755
37,269.4844882488251,0.0001,0.01435852237045765,0.014340144582092762,0.014349333941936493,0.034187912940979004,0.033000361174345016,0.03359413892030716,0.03146253153681755
38,292.9122157096863,1e-05,0.014381904155015945,0.014253701083362103,0.014317803084850311,0.0319112092256546,0.031135104596614838,0.03152315691113472,0.03146253153681755
39,292.14417934417725,1e-05,0.011759164743125439,0.011704100295901299,0.011731632053852081,0.029839152470231056,0.028369583189487457,0.029104366898536682,0.029104366898536682
40,294.707603931427,1e-05,0.010939200408756733,0.01090217474848032,0.010920687578618526,0.030654611065983772,0.028115082532167435,0.029384847730398178,0.029104366898536682
41,292.6865065097809,1e-05,0.0105777308344841,0.010575328953564167,0.010576529428362846,0.03029642067849636,0.028840607032179832,0.029568513855338097,0.029104366898536682
42,295.82899141311646,1e-05,0.010338947176933289,0.010359886102378368,0.010349417105317116,0.030364573001861572,0.028479985892772675,0.029422279447317123,0.029104366898536682
43,291.4123742580414,1e-05,0.010118234902620316,0.010169494897127151,0.010143864899873734,0.03048786148428917,0.0281336922198534,0.02931077778339386,0.029104366898536682
44,291.8952543735504,1e-05,0.009907614439725876,0.010051997378468513,0.009979805909097195,0.02995249442756176,0.028356429189443588,0.0291544608771801,0.029104366898536682
45,292.05179738998413,1e-05,0.0098881172016263,0.009914744645357132,0.009901430457830429,0.030817681923508644,0.028972290456295013,0.029894985258579254,0.029104366898536682
46,288.905113697052,1e-05,0.009731658734381199,0.009812424890697002,0.0097720418125391,0.030776934698224068,0.0287417434155941,0.02975933998823166,0.029104366898536682
47,289.48314666748047,1e-05,0.009580856189131737,0.009721034206449986,0.009650945663452148,0.030064472928643227,0.028155533596873283,0.029110003262758255,0.029104366898536682
48,292.2720971107483,1e-05,0.009573311544954777,0.009544170461595058,0.009558741003274918,0.030775247141718864,0.028411002829670906,0.029593124985694885,0.029104366898536682
49,293.9104425907135,1e-05,0.009524772875010967,0.009438770823180676,0.009481771849095821,0.030842505395412445,0.028266310691833496,0.02955440804362297,0.029104366898536682
50,290.550776720047,1.0000000000000002e-06,0.009437144733965397,0.009318535216152668,0.009377839975059032,0.030247027054429054,0.02813629060983658,0.02919165790081024,0.029104366898536682
51,291.95576906204224,1.0000000000000002e-06,0.009212609380483627,0.00916510634124279,0.009188857860863209,0.030029432848095894,0.028112992644309998,0.02907121181488037,0.02907121181488037
52,285.89967250823975,1.0000000000000002e-06,0.009129664860665798,0.009092254564166069,0.009110959246754646,0.030379725620150566,0.028042271733283997,0.029210999608039856,0.02907121181488037
53,291.63145446777344,1.0000000000000002e-06,0.009089909493923187,0.009062024764716625,0.009075967594981194,0.030240371823310852,0.028105223551392555,0.02917279675602913,0.02907121181488037
54,293.9140074253082,1.0000000000000002e-06,0.009108945727348328,0.008991132490336895,0.009050039574503899,0.030166933313012123,0.028219284489750862,0.029193108901381493,0.02907121181488037
55,290.91737174987793,1.0000000000000002e-06,0.009014599956572056,0.009057099930942059,0.009035849943757057,0.02998143620789051,0.028562059625983238,0.029271747916936874,0.02907121181488037
56,292.8898775577545,1.0000000000000002e-06,0.00900553073734045,0.009005891159176826,0.009005710482597351,0.030263960361480713,0.028333613649010658,0.02929878607392311,0.02907121181488037
57,290.46753191947937,1.0000000000000002e-06,0.009032451547682285,0.0089853061363101,0.009008878841996193,0.030046584084630013,0.02816777117550373,0.02910717763006687,0.02907121181488037
58,313.01722288131714,1.0000000000000002e-06,0.008921002969145775,0.009041205048561096,0.008981104008853436,0.030192168429493904,0.02837328054010868,0.029282724484801292,0.02907121181488037
59,293.3296616077423,1.0000000000000002e-06,0.008935781195759773,0.00903190579265356,0.00898384302854538,0.030242295935750008,0.028438176959753036,0.029340237379074097,0.02907121181488037
60,289.5380232334137,1.0000000000000002e-06,0.008890889585018158,0.00901959277689457,0.008955241180956364,0.030003342777490616,0.028376078233122826,0.029189709573984146,0.02907121181488037
61,303.8684449195862,1.0000000000000002e-06,0.008911853656172752,0.00896475836634636,0.008938306011259556,0.030204854905605316,0.028192974627017975,0.029198914766311646,0.02907121181488037
62,319.14302134513855,1.0000000000000002e-07,0.008901916444301605,0.008948353119194508,0.008925134316086769,0.03043607994914055,0.028169739991426468,0.02930290997028351,0.02907121181488037
63,298.20090436935425,1.0000000000000002e-07,0.008965092711150646,0.00891096331179142,0.008938027545809746,0.029991526156663895,0.028004013001918793,0.028997769579291344,0.028997769579291344
64,287.1706352233887,1.0000000000000002e-07,0.008883897215127945,0.008909620344638824,0.008896758779883385,0.03033825382590294,0.02816568873822689,0.02925197035074234,0.028997769579291344
65,284.1492898464203,1.0000000000000002e-07,0.00893161166459322,0.008868849836289883,0.008900230750441551,0.030313409864902496,0.028096115216612816,0.02920476347208023,0.028997769579291344
66,297.4056918621063,1.0000000000000002e-07,0.008838781155645847,0.008925200439989567,0.008881990797817707,0.030393147841095924,0.027926720678806305,0.02915993332862854,0.028997769579291344
67,343.7944586277008,1.0000000000000002e-07,0.00887011457234621,0.00893381517380476,0.008901964873075485,0.030216854065656662,0.028308557346463203,0.029262706637382507,0.028997769579291344
68,296.58246755599976,1.0000000000000002e-07,0.008869262412190437,0.008905111812055111,0.008887186646461487,0.030393600463867188,0.028204550966620445,0.02929907664656639,0.028997769579291344
69,291.46420907974243,1.0000000000000002e-07,0.00887821614742279,0.008891213685274124,0.008884714916348457,0.030346741899847984,0.02795284427702427,0.029149793088436127,0.028997769579291344
70,287.06972885131836,1.0000000000000002e-07,0.008894437924027443,0.008915180340409279,0.008904809132218361,0.030349768698215485,0.0282199177891016,0.029284842312335968,0.028997769579291344
71,294.1854817867279,1.0000000000000002e-07,0.008928967639803886,0.008869742974638939,0.008899355307221413,0.030274322256445885,0.028037196025252342,0.029155759140849113,0.028997769579291344
72,290.8099684715271,1.0000000000000002e-07,0.008880470879375935,0.008879276923835278,0.008879873901605606,0.029943499714136124,0.02812221273779869,0.029032856225967407,0.028997769579291344
73,292.45345067977905,1.0000000000000002e-07,0.008919239044189453,0.008846450597047806,0.00888284482061863,0.030433036386966705,0.02815784141421318,0.029295438900589943,0.028997769579291344
74,291.9783425331116,1.0000000000000004e-08,0.00889203604310751,0.008893723599612713,0.008892879821360111,0.030195225030183792,0.028248067945241928,0.02922164648771286,0.028997769579291344
75,283.7548532485962,1.0000000000000004e-08,0.008879831060767174,0.008869655430316925,0.00887474324554205,0.029894405975937843,0.0283349622040987,0.029114684090018272,0.028997769579291344
76,295.0071940422058,1.0000000000000004e-08,0.008919700048863888,0.008860846050083637,0.008890273049473763,0.030342334881424904,0.028196850791573524,0.029269592836499214,0.028997769579291344
77,292.0077257156372,1.0000000000000004e-08,0.008864083327353,0.008906540460884571,0.008885311894118786,0.0302817914634943,0.028249721974134445,0.029265757650136948,0.028997769579291344
78,290.30739307403564,1.0000000000000004e-08,0.008857599459588528,0.008912618272006512,0.00888510886579752,0.030139701440930367,0.028144188225269318,0.029141943901777267,0.028997769579291344
79,283.0052864551544,1.0000000000000004e-08,0.008892306126654148,0.008890323340892792,0.008891314268112183,0.03063148818910122,0.028325431048870087,0.029478460550308228,0.028997769579291344
80,283.57210421562195,1.0000000000000004e-08,0.008869277313351631,0.008885574527084827,0.008877426385879517,0.030078310519456863,0.02844039909541607,0.02925935387611389,0.028997769579291344
81,284.4785270690918,1.0000000000000004e-08,0.008839758113026619,0.008926335722208023,0.008883046917617321,0.030162516981363297,0.02847355231642723,0.029318034648895264,0.028997769579291344
82,283.1751387119293,1.0000000000000004e-08,0.008851591497659683,0.008907624520361423,0.008879607543349266,0.03033277578651905,0.02837282232940197,0.02935279905796051,0.028997769579291344
83,279.85584235191345,1.0000000000000004e-08,0.008948021568357944,0.008821260184049606,0.008884640410542488,0.030233120545744896,0.02819797210395336,0.02921554632484913,0.028997769579291344
84,284.0972628593445,1.0000000000000004e-08,0.008840027265250683,0.008928541094064713,0.008884284645318985,0.030361676588654518,0.028347589075565338,0.029354631900787354,0.028997769579291344
85,275.8193814754486,1.0000000000000004e-08,0.008814839646220207,0.008973577059805393,0.008894208818674088,0.030185861513018608,0.02837890200316906,0.029282381758093834,0.028997769579291344
86,278.2202866077423,1.0000000000000004e-08,0.008852751925587654,0.008922210894525051,0.008887480944395065,0.030422016978263855,0.028345482423901558,0.029383748769760132,0.028997769579291344
87,273.15870928764343,1.0000000000000004e-08,0.008864794857800007,0.00893857516348362,0.0089016854763031,0.030139543116092682,0.028224309906363487,0.02918192744255066,0.028997769579291344
88,288.31374287605286,1.0000000000000004e-08,0.008972013369202614,0.008805274032056332,0.008888643234968185,0.030532170087099075,0.028375539928674698,0.029453855007886887,0.028997769579291344
89,291.79456186294556,1.0000000000000004e-08,0.008851275779306889,0.008886760100722313,0.008869018405675888,0.03002331219613552,0.02817731723189354,0.029100313782691956,0.028997769579291344
90,294.3099989891052,1.0000000000000004e-08,0.008838895708322525,0.008939451538026333,0.008889174088835716,0.03054794855415821,0.028232431039214134,0.029390189796686172,0.028997769579291344
91,294.07435274124146,1.0000000000000004e-08,0.008894165977835655,0.008856801316142082,0.008875483646988869,0.030405966565012932,0.028238581493496895,0.029322274029254913,0.028997769579291344
92,295.8983461856842,1.0000000000000004e-08,0.008858142420649529,0.008926470763981342,0.008892307057976723,0.03026362508535385,0.028211398050189018,0.02923751249909401,0.028997769579291344
93,290.4738218784332,1.0000000000000004e-08,0.008812583051621914,0.00893813744187355,0.00887536071240902,0.030393000692129135,0.028236856684088707,0.029314927756786346,0.028997769579291344
94,290.9971191883087,1.0000000000000004e-08,0.008867290802299976,0.008882070891559124,0.00887468084692955,0.030192533507943153,0.02824057824909687,0.029216555878520012,0.028997769579291344
95,293.48549151420593,1.0000000000000004e-08,0.008892529644072056,0.00888332724571228,0.00888792797923088,0.03029155731201172,0.028370149433612823,0.02933085337281227,0.028997769579291344
96,281.0837893486023,1.0000000000000004e-08,0.008896168321371078,0.008884964510798454,0.008890566416084766,0.030195288360118866,0.028315192088484764,0.02925524115562439,0.028997769579291344
97,291.01746439933777,1.0000000000000004e-08,0.008872981183230877,0.008886607363820076,0.00887979380786419,0.030139416456222534,0.02817009575664997,0.029154755175113678,0.028997769579291344
98,265.3320245742798,1.0000000000000004e-08,0.008891526609659195,0.008880158886313438,0.008885842747986317,0.030205849558115005,0.02816430665552616,0.029185079038143158,0.028997769579291344
99,292.01457476615906,1.0000000000000004e-08,0.008802947588264942,0.008946399204432964,0.008874673396348953,0.03034377470612526,0.02842726744711399,0.0293855220079422,0.028997769579291344
